reviewId,content,score
cec4d5c9-4ea6-4d7a-8bf0-73184689b9fb,Poor app,1
580d861e-00e3-451d-9c52-8f41d3b8a2c7,thuthu,1
214712fb-6feb-4252-991e-767bf515cfe4,❤️❤️,5
18639a9f-f84a-4de9-b8bc-841f3261c89e,valo,5
6b582213-efc0-47f3-94f1-5852aa1d313e,Good,5
9a88c00a-eece-4747-8d7a-22bbfd67a570,jwalakumar,5
4f9fdd7e-f922-43f0-822a-9c75a1631101,Good,5
4c52e552-a96e-42bf-b1da-62217dfac01e,They mass suspend legit sccounts.,1
47b8b486-990d-46b6-9974-8a4345cec455,Happy,5
55771df4-35cf-4b0f-bc23-fba2d7f69f15,NadeemAli Noor,5
7a5a0c9a-07fa-4a05-8403-ebcddf2d65bc,nich,5
da40fad9-f67b-4fe9-88df-5720b3e119f2,eeeeedd,5
07d6e386-ce90-4cee-a7de-a06fbd60f188,Facebook page number,5
d2cc5148-5cb6-4f02-aac1-01aca6fc3229,"this app thinks it's gonna play ads on my phone, i just turn off the app.",1
f0fc8c3b-a7c5-42d9-a6f9-3b4bf39fd8a8,fake ap,1
b48529bb-3b50-4bae-a3bd-d09dd8b0ddb2,Go Go Good,2
22c05fb0-4e31-416f-afb5-54bb218ff1d4,facebook or app ki terha kiu nahi khulta hai,1
285d8405-2815-4045-acd0-415a6eefd99b,This is a best social media app,5
a3f567f7-48a1-4594-8d3d-ddb6081dea98,good,5
83a9133c-3a23-41b2-aad1-1ba58bf2c399,Best apps,5
e6b09279-4c31-41c6-be5d-649b3cdf6e6b,hot get.,5
1648a579-5888-48eb-8ddd-f0465ef6afd5,why Facebook marketplace suspend in Pakistan last 1 week,1
e87acdb4-3b0e-46a8-971e-de1f7830b137,isarkhankhan,5
2ee0a00c-b60e-4196-bcf1-df0f36d41bcd,very good,5
c8918cbf-52b9-4070-b3fb-7c8c3e07f19e,থতততথথ,5
a1fc38c0-3bfe-452e-a264-9e5ad33bf549,2 you,5
01ffb69f-5ea4-4b38-8291-c13d8a0bcf0a,frr by na me le lo ki,4
47ab66a4-7393-4359-b67c-54f3966c5661,নাইচ ভাই অনেক অনেক ভালো মানুষ,5
925f186b-9e51-4dcf-bcf4-fd33f0e5318e,facebook app this mediya is best,5
a63045e0-f708-4ef4-b394-400cd067337b,Very very very very very very very very very very very very very much for all of your hard work 🤩🤩 me 👄👄👄 me 💋❣️💋 me 👄🙏👄,5
ba9eb1d0-7a94-4317-8bd5-987d59748d20,they ban my id without any fault,1
94f1c48d-d567-4e48-9a4d-beb97ed28670,can't post on group,5
bb2864d7-1046-46f1-94ee-4930031b355c,ghbyrich,5
bbb7b371-8d81-41f2-80d3-24e428e14514,"Which type videos support in the app,tell me please 🙏🏽 I am waiting for your reply",1
df044d21-2e01-462c-b933-d23ccb7b8ce5,good,1
f7a92176-8c72-47af-af0c-0e0683886887,Some of the pages with radical and religious content keep coming to my timeline,1
4cc0dbb0-9572-4bf4-b21b-89f05aa67951,Â Ñ. Î. (⁠ ⁠◜⁠‿⁠◝⁠ ♡. Ķ. Ť(❤È,5
85a65acc-1b56-4e5c-a938-f77149a8f8e4,excellent,5
a52410ae-79e2-4e15-97d7-318ad2fcfb77,"for me its very bad, my acc is always suspended though i dont know what it caused",1
db8a16e1-288e-4f44-967e-b2e3c07570b9,👏,3
8bc7c58f-c639-47ae-8972-6b10e47aac20,Good,5
454241a6-36ec-43ce-83fa-6b3aa512d03c,bad,1
a1d17f0e-0189-4d19-accd-da42c27fb05e,very bad policy,1
732437ab-2c31-43d2-86d1-52b4aa54df1d,too much security,1
dae00112-8d96-43e8-b633-207f6f97df90,kffg xx ç bt,5
539d4e9c-73a3-458a-8ee3-6d89f1f4b035,terrible,1
e0611605-3e82-4cd7-8b0d-ed4731ed6e2b,ok,5
82266a83-8465-4dce-b564-720fe083a1bd,very nice 🙂👍,4
aec48674-4507-4ce7-823b-97607d2e7f56,most of the time video audio is not audible,1
c97e3c4d-15c1-4229-8a0a-5c1f4a70b50d,please download,5
3ea8e2ab-4b3b-4082-99b8-50fec863573c,😍,5
ed7426ab-2363-438e-91d8-12e4badb53a7,nyc work,5
5c7190c8-96a5-4bee-a1c6-28789efa9d8d,parves,5
61489aec-8999-4538-8764-0085e1254f49,i love facebook in messenger,5
8efd637b-e210-446a-85ed-fca0393c4fae,"I am reporting persistent News Feed scrolling lag and top-screen display cut-off on my Honor 90. I have submitted this report multiple times now, but I have received zero feedback and no solution. It is disappointing that these bugs remain unaddressed despite my repeated attempts to reach out. Please acknowledge this issue and provide a fix.",1
761064ae-ea57-4d61-8f33-293816a8f97c,Shahan Dhananjay,1
674afef4-d2fc-482e-b32b-6136fc503e11,I dont know how my old fb accounts hacked by someone..i report that id..but fb Council doesn’t' interest to delate that account..Facebook have to delate all hacked account..the hacker continuesly upload nude video on my account😔,3
84f0db5d-eac3-46f2-8ae3-e4923416dc62,disable my acc for no reason,1
e3e772f6-763e-4b02-ab83-5fd0c55c2415,"MR{$} MARIO DUMORNAY, YES, GOOD TODAY 👍 👊,,OKEY,,GG",5
02f6c0a0-158c-4283-b0da-83beccd21173,"got suspended for nothing, i didn't violates any rules but meta ai suspend and disabled my acc!!!!!",1
5217e571-7912-4979-9f77-d59822363167,🏣 ingg ggit game,2
d312f963-5292-4d0a-a71a-b7bfb1883200,good bhai,5
bf651441-f60b-4797-a8bd-3198befe5f5a,sabse best sabse best,5
a1867420-a6f6-4cdc-9c06-a25d008c3617,Instagram ki id Sonu Naam ki,5
07d36559-23fc-4d81-93d0-d7d878b749f6,Karan kumar 🥰🥰,5
4145fd2b-4f81-4355-b9fa-e50f7e820736,"I link my freefire account to Facebook. Now, I lost My Fb pass, and maybe my number is removed (that's why I can't get forgotten password) and no others option are left, Only option is ""Enter your password to login"" and I also try ""no longer access something like button"" so said that - due to fb policy we cannot share the details of this account even I am trusted owner of that account - if they wants to verify - I'll verify by Documents note: When I search account by number is still searchable",1
f9ceaf2b-2923-4c03-b301-c4b9d4d0f056,Green pista is a very pleasant application i recommend to use it once to have an note of your choice. Highly recommended.,5
1cc660a1-c103-4b5f-a5fb-b5158996e7b6,good 👍 👍 👍,5
8a5bc81c-7a0e-4cdd-bbe8-4a4b9a8680a7,good for chatting sexy ladies,5
a8daf84a-8be9-4d7e-8149-8e65dac9b078,"it suddenly suspended my account, from 2018 my account got hacked and was unable to be recovered and now my new account I made with the purpose of communicating with people got suspended",1
3a50a7d0-fc38-4a9e-8bd1-769c9872a9bd,০১৬০২৬৪৬৪৪৬,1
c184939c-5a2d-462a-ad70-35ce154426c7,most uasable n using app in the world. but charges are lil high..,5
938bcabd-20c9-4a71-aadc-79f436c0fa66,great app,5
6d3a9ac2-2d39-46e7-81bb-67ee1dca0bfa,not cool,1
89051080-85ff-478e-8057-b5f90b44bece,nice,5
d2e1b96f-ae06-4626-a909-38d2f2f9caed,"Every time you come with an update you make it worst , more complicated and waste of time by going in the Menu to find something that before was really simle to do( Every time ), especially with Marketplace , the last one you ff up is when I edit my add you automatically want me to promote it buy paying for boost .I can have a big list to share with you regarding everything you ff up with this app in the last time.",1
0d55e934-c83f-411b-9e2d-8966a6efd652,The App only is extraordinary,5
004c2437-135e-45c4-ae03-8c82f412804e,very useful platform,5
baef921b-d1a4-453f-989b-e648b7ef0a00,Pakistan news and world,5
80a01320-4250-48bc-9506-10fe0089edf0,keeps on deleting itself,1
cc623a92-cce3-4695-b1ca-9dd5ed27585a,Good,5
d41b2ca7-8be0-4463-a0ad-00337460385b,the best apps but my facebook apps is not updated in new version it's always late in updating,5
cea471e3-80c9-40ce-a30b-ace5cf5a505d,bahut badhiya,5
0205dd4e-5a0a-4ba0-8fe2-f39f57affe8f,x cx.,2
a0c805e5-d208-4762-afcb-23ba23444f06,ok,5
102247a6-f819-4b6a-a977-bc3ff0bd2c73,but I can massage on this app,5
af8c9aa2-21ed-4690-a445-c313dbc3232b,okay,1
b5308486-5cb3-4d33-8c40-ece8960527a5,good good good good,5
cbd3477a-89bd-48ab-a9ab-49737e9acee3,nice,5
8e47123d-8148-4567-b051-75aee5a0d4e3,makei nolong manusia biasa,5
426b49f6-6a03-478e-97e4-4a02abca23c9,Nice apps....ok 2021,5
0c259238-1811-41d0-9831-6817d91a4708,Good,5
5e35a5e6-bc03-4f18-bd7c-007ca4f142f5,It so good,5
3a3245ba-3d77-477a-b669-983e01f96c56,amazing 😍,5
9cdc3cb9-73f5-4e79-9e9f-3969f7aa7563,Facebook bahut acchi app hai Veri good working guys isko jarur download karo mere phone mein to net ke bagair bhi chalti hai,4
dbcc5b08-6046-4a5c-8e86-59d6df464618,Tt5 سلام,5
a5afa518-1c24-46d0-8612-9f73ce973593,I experience sudden suspension of account even I didn't do anything,1
19c84384-e8e6-4f9b-a461-afd2dee5c88b,TAVNEER,5
07821186-029a-4343-a248-70f615335452,Content monetization tools,5
2c93611f-0bc4-48ef-a394-d1bf91aa4ccd,kids under 13 can use it just by faking their birthday,1
f360c664-08c0-472d-8b2a-e8eb2f1b7565,𝑖𝑡𝑠 𝑎 𝑏𝑒𝑠𝑡 𝑝𝑙𝑎𝑡𝑓𝑜𝑟𝑚,5
0bd6aa29-400a-435e-ae2a-0fa9f9048f88,Good,5
40b4de45-7317-489d-8109-64378c3bbb97,good,5
9a2bf06e-6063-4c5b-ba2f-85329c395f98,wifi not net,5
5cfbb058-2752-4f94-b3b4-2c9f7e4ce130,best app,5
76a5d35a-80d3-4439-8872-0662e0c8e0fc,ល្អសម្រាប់ខ្មែ🥰🥰🥰🥰🥰🥰🥰.,5
d6e1ae0e-4c4f-4c04-97d1-4c56bb6f2ef2,Umesh Satdhaya,5
d6301f8c-c97c-4cb0-adce-aa14a1af4509,Very bad,1
3f008eb6-27c1-4946-b95d-aa660bdac49b,Amarjeetkumar,4
acb694e3-2dd2-402e-a7e2-dd4a322f969d,daming cheater,1
761b0844-1bed-4cdf-8d86-c216b835bbb0,good,5
e8d8a3ed-fa31-42b4-9bff-c9df0a4f3d1f,Bhai iska bhi islamic karn ho chuka hai.,1
eb55b031-39fc-4eed-a115-7d846ce2fb1e,good 😊,5
70856458-4488-4bdb-9b78-6482fbed64b4,good apps,5
754b59e8-5045-42c7-becf-5c8c9686ef11,sabse best platform,5
ed7361fb-a5ce-4de5-8301-4a32b5f48f4d,"poor service, they acusing me even tho i have no post a gore like content in my account",1
a40eab70-9fa1-424c-a785-02b36e464df9,artist of Paradip refinery,5
7d1eb8db-fa1e-4a29-aa90-b920f4e7f33d,excellent,5
fbc04709-cfce-4d8e-9aa2-65a4d0859a35,becbuk,5
db2b60d4-1948-4168-b6a4-457dd64ccc4e,nice experience,3
49046754-54c0-4003-a9f6-538dd910afcc,"I can't believe you meta. for the third time, I got restricted. I didn't even do anything.",1
fc2c4e20-0935-4b24-bd29-ac1e1df9da84,v nice great AAP,5
ec7c94ba-ee1d-4246-abb7-4618dcd5e5b7,"⭐⭐⭐⭐☆ Good experience overall! The service was smooth, and everything was handled professionally. A few small areas could be improved, but nothing major. Would definitely recommend and consider coming back again.",4
84760937-10da-402d-9272-0324e3292791,Good 👍🏻❤️,5
fecd20c1-038b-4efa-90e5-18151792178e,I'm so sad for this features,1
f921460c-b20e-4eeb-b714-161118c9712f,good 👍,4
40ec0999-55a9-4862-8967-ed7a71646485,Facebook suspend my account without any reason,1
c2285cec-0614-4fe4-b48b-6f1f65f4330f,Praveen Kumar,5
87ee5859-5c22-4bc6-9068-04809da40289,could not update thumbnail of my reels after uploding,4
43b231c0-37c0-4251-b3e3-82f55f6c88ca,Kak app,1
51bda607-6a2a-4e68-8e39-b5c780283ea5,Veery helpful the apps,5
5db87590-b56d-4da0-a4ce-4f10b44f85d8,😊👍,5
0077d94d-0855-422e-a250-a3c3b8015086,good 👍😊,5
e3d4c1c0-f44a-482a-ba21-b2a4e802ef13,Super,5
6e5cdd72-13bd-48d1-bf81-e7ede10a3be1,I like this apps check know everyone,5
a3bae6d8-c387-46b2-8fdf-dd78604d7add,I love ❤️ u fb,5
ab928938-8046-4bcd-a23d-48d841d8ded7,nice,5
2450532a-641c-4e13-9adc-b52ca5af6785,very good 👍,5
701c8362-c8c8-439a-95b6-cf57720e1aba,good,5
9d26ce5e-60b5-4767-a787-da7529c48926,ম১২৫৮৮,5
8f31f95e-a7e0-4f7d-86a6-ac6766170214,Good,1
aaa68aaf-48d3-42c0-9ebe-827c43433e16,my accounts keeps getting disabled 4 no reason and won't approve my appeal w/ selfie and id,1
684c2ff0-b6ea-415d-b785-d1db1609c540,Parent dashboard for kids messenger is useless,1
8b7d4d1e-05c3-4ec8-b14b-9c5b0270d866,facebook isa not download,1
e6007535-7f54-4f66-bc15-53e831d162f2,good apps,5
b93f6979-6ffe-4b07-806c-7333b38de131,the a.i disabled my account even though i did nothing wrong this is the second time the a.i did this and it always say i violated the rules,1
820ec1e6-2765-4e50-8e77-9564c8dd7c15,Nasima khatun Nasima khatun,5
0f6c22ee-8df2-4834-b994-fdf6f524f63b,Was hacked. No way to recover. Life has been so much better without this app.,1
47961fb6-1225-4bb4-baac-adf15de05066,good app,5
4f6a7f1e-7789-4cbb-aab8-c8a718c16cae,baler app,1
38ed3d0d-038d-4026-8080-e5c54b7d0d29,ஐ ஞஜ+`>^®{இன் 71,3
340c281b-4a2b-4d25-a9d4-802ec863aeae,hi face book team fb id grow,5
6ee95d38-3277-46bf-be07-fbd74ed15963,APP SPIES ON YOU---I'm tired of being censored by facebook and the left for doing nothing wrong. When I try to post trump 2024 it comes up as spam or possible harassment. But when i post biden or harris 2024 just to check it posts no problem. They make it so nobody can see my comments. They did something so i can't even like posts. It's as if Facebook is against freedom of speech 🤔 If you are a Trump supporter you will be targeted by facebook,1
2b26a061-7078-4be9-a566-7ed94f3d23e6,good,5
555e559f-f772-4ff3-b09a-4fb08aa6780f,Not this update,5
2f63b806-4275-40d8-961c-6397cdeaecf7,🤣,1
c49beba2-cac2-490b-b3b1-ffde6053d294,❤️,3
632e1570-bf24-4997-b69c-db9f1dc7aacc,useless app🤮🤢,1
711a8dce-85e3-4282-89f4-05eb1e22293d,"whats wrong with the app, when im watching videos suggesting to turn up my volume even tho it is at highest setting muting the video because of that problem🙂",2
708e8171-4125-470d-a59f-2ec6190964f2,"I've been using this app so long, but about a month ago the comments now not showing option of ""New Comments, Most Relevant, & All Comments"", please fix it",3
76d52687-58d6-470e-a6c4-a551d9a07ff9,This app is a ture nightmare. Every update brings more and more bugs. They must be using their exceptionally low intelligence AI to make the updates cause I don't know how real humans could be this unbelievably incompetent,1
d3ae3983-b93e-496c-b49d-eb2441a0fc6b,good,5
a9d817c3-b6b9-47a8-b72a-a85636157b79,dogcrap,1
48d409eb-e921-46f9-bb3f-cd51965e92be,Best app available and user friendly,5
a16c6333-c71f-4e08-b7f8-2b956c9a0dcd,know the best,1
904a2a01-f388-438d-ab9e-a825792b7584,goni,5
faa87cc9-93fa-45b2-a8f5-cc061b4a92d6,stupid marketplace rating system destroy my business,1
171178a3-1e98-4019-b9b2-fbdfa99c3620,good 👍👍,5
e6ab31ca-460e-457b-9346-eddcb8c3e5cb,sundor app,5
effc7610-15fd-4d1c-b589-9836ffac3294,urt♥️,5
5506e52e-caa3-4732-aba4-2a467b297245,ads on every reel! really? so annoying. i wish it would go back to ad free like 2006.,1
1ee52ea6-15da-4ee5-8bca-2f47be29125e,Good.,5
d373d2da-7b27-4f91-b82a-c0f0be6d52da,Sujan Susan,5
8b4dbd14-d6f8-4baf-9fa6-95cf28dcd8a6,no password change,1
6d454b4b-04d0-43c5-8872-4b359f175f6d,goof,5
4b309a7c-b093-4fa1-b4c7-489542b04269,دوست تم ٹینشن نہ لو ہم کسی کو یاد نہیں ائیں گے میں کام پہ چلا جاؤں گا کل جا پرسوں,5
fd2f6ddc-db80-49c0-b85a-fde4ba6f746a,very satisfied,5
ea7696f3-9ac8-4fd3-99f2-17f5e693f890,"I use Facebook for both business and personal reasons. But I'm getting content from friends and pages I follow a week or more after they post it. And at least since Nov 2025, I can't even login thru the app because the ""sessions"" keep expiring before my page even opens!! Since I have to login in thru Chrome, I lowered my rating of this app from 2 stars to 1. I'd give it a 0 for being aggravating if I could!!",1
f8aa6beb-b679-46e0-8fb7-b9ee9c403395,Useless. Tried to make an account. Immediately disabled and wouldn't let me verify with a selfie either.,1
d4a57a3d-2f8d-4e75-8747-fa93f21c6c67,"This is a very bad apps. because, every man who continue in Facebook waste his valueable time .",1
f4851025-fa88-4258-88c4-83d6b5a0988e,very very bad and Time waste,2
a5e15af4-8b50-4599-bd35-2db5408b3837,akash_raj.420 Instagram my channel support Instagram my videos comment my videos follow my channel Instagram,5
aeb1bb9e-b717-4898-99af-eefeb726db67,good,5
40104c04-3ecc-4c77-935c-207a2d9a1428,best,5
fe664949-49ba-4a52-986b-dfc6fd75637c,better,5
5889cb3e-b804-49ad-9eef-b2762ba531ce,Facebook kept suspending my account even tho i didn't do anything,1
e8570cf4-6ed6-41d7-8005-ea3f3f7eadf6,love Facebook,4
c0e21976-7f0a-4401-9ca0-41583fc5b155,✌️,5
6891eb77-6f96-4810-9a16-149964b2356a,nagaraju namaste namaste,5
01b0d496-cfeb-48f6-9091-5c6553628896,good performance,5
1693e4fe-bf91-44d5-838a-ceb9f7c0b082,Auto refresh alone deserves a 0 star rating. Why show content at all if the app is going auto refresh making it disappear right after that.,1
2c3bb6d1-9778-4a60-96e9-78fad498fbcb,good,5
5dd34237-9d96-4e68-b7eb-a4036f18eb8e,yeah! it's really good app..,4
843598ec-4c09-42ff-8fac-f3ce158cb83f,always getting restricted just by adding my old fb friends,1
082b1c38-4bac-454f-a6e8-04674b16fbf9,boring,1
23893f25-ce54-4a4c-8f76-9daf535c9b01,better,4
3d06d33d-6a04-4b73-934f-5cd22ac4e781,"We are not able to delete messeges within the app, we have to close the app to getbitbdeleted. fix bug",1
61110f58-9f7b-4805-b2bb-d2c86e5b90fd,very good,5
838b1f43-c576-44b0-bac5-5cd392223b91,removing account 😭😭 so very disgusting to us whom used Facebook for the work .,1
c8ce76bb-3155-405a-a04b-939c02326b0e,fazinkhan,5
aa96694a-5e53-49d8-b3aa-5d8e26694d49,Ajianmk,2
870aaee7-d07a-456f-8e0a-642a363734c2,many years,5
3ba94f34-19d8-4933-91fb-4a2d377ebf2c,level,5
c198b0a3-e298-4c9f-8ae9-86e6d0cfb40f,"My profile is suspended ... I am a real person , but dont know why its happen...",1
6fd34511-4413-48f6-9764-d3b50bc80026,YouTube window still not clear,4
4a38822e-f9c3-437b-b5cc-1eb0bc353b7a,The app always has a black bar when you scroll through the feed. It's even worse when it's updated.,1
78e62ab9-cadd-40ab-8c50-7863e8ecdf6b,good,5
9cd48abb-4e12-4134-8319-7b3177480bb4,Great social media app,5
95d54ef3-e5c6-404d-9b53-b6d979284b98,very very best,5
8ebe55d9-b00b-454c-881b-41dd0f1ce4cb,hindi gn fun gn igheggegbeg,4
b12ec1b1-322b-42e5-a131-f73a7f875d36,▶️ 👍,5
fa63c141-892c-4430-9087-6cf2d0ca4fff,nice 👍,4
0d0b189d-31c0-467a-9152-6a776b19c923,khub Sundar,5
ae532c8c-ead2-487e-bd91-89578a3d35db,good app 👍,5
56b5adab-b4bb-4ae5-928e-97a9c8c18b57,Useful to get application,3
704c92ae-3169-48f0-bbd2-f8c2d763e912,moohgg,5
7bd8f6ba-415b-43d3-b829-2e90c54b058b,mohamad ali 🥰🥰🥰,4
49153366-a75e-4628-9197-a8e4519de964,vikkinath,5
7057f9a1-669d-4758-9702-9570ab752672,nice 👍,5
6c5b8d18-d530-4499-81c7-c7ffeb8f919c,I cant log in please fix this,1
aa2ff7a3-ed40-40c1-bc05-8360df781984,Facebook the best social app 💪,1
